,Unnamed: 0,review_description,rating
10560,10656,راس مي حد حمل هالزق ان صارل ساع طالب رب شهد لع بو هالبرنامج غاضب غاضب غاضب غاضب,-1
10561,10657,خصوم مش تخلص جامد وي صم,1
10562,10658,له دلح ناس,1
10563,10659,برنامج روع شكر جد,1
10564,10660,مخزن عنو بيت تطبيق طريق جي اس كل مر طلب تصل مطعم رن قط غلق سال عنو قعد علم صعوب عنو جب زام مطاعم موقع طريق اقمار صناع طبيق عرب قطار,-1
10565,10661,سلام على ياري كو وصيل دب لى شارق عكس عجم شارق عكس,1
10566,10662,حل رنامج طلب اشيااء,1
10567,10663,زبال حرم وندير مهندس مدي صر جن,-1
10568,10664,خطير,1
10569,10665,رنامج شل معامل مطاعم شل جد بين بين هاذ تطبيق ايهتم من طلب عبر هاذ تطبيق وصل طلب,-1
10570,10666,ماشاء له شرك محترم,1
10571,10667,شرك سيئ,-1
10572,10668,صراح رنامج جميل جد في هتمام رق عامل بس مطاعم لي ماتلتزم مثل مر طلب مطعم عازف كم إيطال ساعه نص يل قعد استنى طلب ين ساعع بس طلب نتاك طول جاب طلب نتاك روع صراح ذا غلط او تاخر يعتذر كل دب سو خصم نتاك حب حب,1
10573,10670,جرب رائع تر ورو,1
10574,10671,ممتاز يش عراق,0
10575,10672,حل رنامج حب حب,1
10576,10673,مر طلب كل سم,1
10578,10675,يد حل تطبيق حب حب حب حب حب,1
10579,10676,رائع ال نوس كل قائم على إدار تطبيق مطور تم ان كو سن ترس دور عجل تنميه شكر نوس,1
10580,10677,رنامج خووووووووووورافي,1
10581,10678,رووووووعه,1
10582,10679,وف لم كثر خايس تب نصح اتحملو مررةة اااااا,-1
10583,10680,برنامج مو ويس اختر سعوديه بي حدد منطقه قدر,-1
10584,10681,حب حب,-1
10585,10682,جميل جد,1
10586,10683,رنامج رائع جد,1
10587,10684,سمحتو نا عت عش سجل يانا ككابتن محدش تصل اي حد هتم,-1
10588,10685,ياري كو عرب نتم مصر ياري شرح حس ناس تير مش هم حاج عدل بقو زلو عش ده عتبر شل ماحدش فا حاج,0
10589,10687,شرك اشل طبيق فشل,-1
10590,10688,هاذ تطبيق جد رائع موافق موافق موافق موافق موافق غمز,1
10591,10689,مك ضع مزيد خير بحث طبق مع,0
10592,10690,مر حل سريع جي طلب,1
10593,10691,موقع ممتاز جد,1
10594,10692,تطبيق جنن عجب يد حب حب ثق,1
10595,10693,خدم سيئ طلب صل ناقص معظم وقت سائق بعض بق تعامل حتاج علم مهار تواصل اخر تقدم شكوى لا فيد وجد ستجاب نصح تطوير نفس تم حذف ابلكيشن,-1
10596,10694,عبدالعزيز بقم,1
10597,10695,طبيق ممتاز يالي حط صفح تعليق زبا كل صفح مطعم,1
10598,10696,نا نت فى مستشفى سموح طلب سويفل انتظر نادى جياد لمت سواق قلى خل مكانك ان فى طريقى يك انتظر حوالى دقائق بعد لم تانى اتفجئت نه يقولى نا استن نت مجتش نى له مسبت مكانى لما كلم قل نا خارج مستشفى نت مكلمتنيش رد قولى نا مالى نت فى مستشفى لا اتحسب تكاليف رحله له فى قل جم نت عط,-1
10599,10697,تم زوير ر. قليد سلك,0
10600,10698,جميل جدااا,1
10601,10699,يع طلب غير موافق حمر,-1
10602,10700,شيء مدينه جرا ماف مدي جرا,-1
10603,10701,ممتاز مفيد طلب,1
10604,10702,جميل حيس,1
10605,10703,كبر شرك عامل قطاع إنشاء,1
10606,10704,ماذ قول تنزيل معلق,-1
10607,10705,لا صدق اعلان ام سي كذاب,-1
10608,10706,ذيذ خدم ممتاز سعر روع,1
10609,10707,سىىىء غايه,-1
10610,10708,تخز تعر,-1
10611,10709,طبيق استغلال امتياز,-1
10612,10710,خدم جيد جد حب,1
10613,10711,مام يستعجل شو مي مي,1
10614,10712,رائع,1
10615,10714,سئ جد جد نصح حد نزل طلب وصل يوم ثان طلب طريق ساع نص,-1
10616,10715,روووووع كل ماتحمل كلمه معنى,1
10617,10716,أن مميز جد جد جد,1
10618,10717,ذءؤرىةزظدطكمنتالبيسشضصقثفغعهخخحج,1
10619,10718,سيئ جد جد جد قدر كتب لا نجم حطي به جا اي مطعم يش هاذ رنامج خايس جد نصح لا حمل,-1
10620,10719,باص ممتاز سائق منتهى أدب نحن متشكر جد حس معامل,1
10621,10720,صل لي عتبه,-1
10622,10721,سوأ طبيق مر على,-1
10623,10722,ممتاز نصح جميع تحميل,1
10624,10723,تم غير طلب يوم عامل طلب رضى استبدال طلب زبون ثان أسف لا وجد رقم شكاو محل حلو مسؤول غير طلب خارج محل علمآ ان طلب شكولا نا لا حب شكول كناف,-1
10625,10724,رائع جد,1
10626,10725,برنامج رائع مك ناس طب سهول تام,1
10627,10726,موقع جد رائع سريع سيط,1
10628,10727,معاي عرب عايز بق ابتن سويفل عمل يه,-1
10629,10728,تطبيق روع ول حاج يد خصم جامد جن على ول جب تا حاج عروض تال حاج وصيل سريع سهل,1
10630,10729,سبب نه مناطق ابوضب كل مطاعم منطق دع زايد وا موجود قائمه اك دع زايد وا تابع ابوضب غير موجود,-1
10631,10730,رررووووعه وصف لي وهق سمحتو لي عرف حول عرب قولي,1
10632,10731,له وفق سعد لي كر فكره ره حيييـل حلو رت طريق دفع ءا ماف اش نت شكر,1
10633,10732,عمل,1
10634,10733,رج حط محافظ خرمه,-1
10635,10734,طلب يش أن بي طلب نقصو سعر ثاني دون نت اكرد ثالث اي شكر استماع لي,1
10636,10735,نجم قط تعليق قل جم يستاهل ربع جم طبيق سيء جد جد جد غايه نصح تحميل بد,-1
10637,10736,سريع اعاد حميل,-1
10638,10737,أن جميل جد ضح,1
10639,10738,سعار رحل مرتفع مقارن أوبر اص,0
10640,10739,ممتاز شكر,1
10641,10740,ول فل ياسم ورد عليك,1
10642,10741,سمح نت سأل فى مكان تعاقد شرك محتاج عرب حد قط ذهاب عود,1
10643,10742,مفيش خصم ذب,-1
10644,10743,يعطون قسيم طلب مار لما فتح فتح لا شتغل يش نه ها تا مرة حدث تطبيق زبط,1
10645,10744,دلوقتى نا فى قن حجز معاك بعد مراجع حجز قي تاريخ حجز يوم سابق نهارد صل غي رحله عدل تاريخ قي عامل علي مديون ثمن رحله ملغا مم فهم ده يه إزاى صل بقى فى حجز ميعاد عدى صل,-1
10646,10745,لا زعلا وي,-1
10647,10746,مطعم وصل مزحميه رجو رد ان,0
10648,10747,اسف يسلمو صابي لما تصل خدم عملاء مبتوصلش حل مطاعم مش مع خالص عكس تطبيق تان تلاقى رد عل كو مشكل نم خدم عملاء توع حش قوى اسف مطاعم لم حش قليل على حن ضح,-1
10649,10748,طلب ناقص خدم عملاء ستفز عملاء لم يسترجع مبلغ لم كمل اق طلب,-1
10650,10749,حب حب,1
10651,10750,ال ضل رنامج,1
10652,10751,مشهد,1
10653,10752,حل شي في عند نتاك,1
10654,10753,اشخاص لي وصلو طلب ناس محترم عامل ممتاز,1
10655,10754,جيد نتظر أفضل,0
10656,10755,حشششششش,1
10657,10756,خراب طلب نتاك,0
10658,10757,جميل جد برنامج سلم ثير,1
10659,10758,طتبيق جميل,1
10660,10759,هالبرنامج ساعد جزيل شكر,1
10661,10760,شرك استغلال تستغل مطاعم كباتن لي شتغلو عند عند نصاف عمل نهائي,-1
10662,10761,حي لغي طلب دون ذن,1
10663,10762,اخد باق اولى رحل خلص عايز جدد باق اق شهر ذاد كثر قيت يه ده نا ده طبع عمرى هاشتر هاكمل فى سويفل تانى أن ده شرك مافيش مصداق عميل جديد دول مزاي لما بقى عميل قديم خلاص مص دم عنى دفع مرتبى فى باق يه ماه نا دفع مان باق ياري شرك غير سياس دفع خصوص ان رحل صل غال جد,-1
10664,10763,كثر رائع موافق,1
10665,10764,يعلق تير مبقاش زي اول اتمن تحس خدمه,-1
10666,10765,شل شخ,-1
10667,10766,مره ثان توال ياخذ وس طلب كو ناقص قول عامل نا يش ذنب صل مطعم قول مطعم رجع تطبيق رجع تطبيق حصل خا كتب نقص او لي ظام غريب صب دفع لا غرض,-1
10668,10767,حقيق خدم رائع,1
10669,10768,ممتاز احسن حمر موافق حمر,1
10670,10769,رجو اضاف جوف هاذ لي بي ماطلب شي ضيف رجو سرعه,-1
10671,10770,ممتاااااز,1
10672,10771,محترامي,1
10673,10772,ميشتغل,-1
10674,10773,جيد,1
10675,10774,مفروض ول مانطلب دق على مطعم أكد طلب,0
10676,10775,راااائع جد,1
10677,10776,لدى كفاءه كامله تعامل عملاء هذا تطبيق وجد عدم مصداق بير لدى اضافه سوء معامله سائق,-1
10678,10777,كيد على قيم,1
10679,10779,مر حد ضبط مع كل شي مام لي بعد جد ئي طلب اتب موجود كلم راع تواصيل نافخ على قول مااوصل بي طيب نا اتب عنو بيت ماادر خر شي قفل خط وجه ان ماعند رصيد,-1
10680,10780,فكير,-1
10681,10781,ماشاءالله بار رحمن لهم صل دنا محمد على له صحب جمعي,1
10682,10782,حب هو - هي,1
10683,10783,كفواااااا,1
10684,10784,نصح نزل أن رهيييييييب حز حب حب,1
10685,10785,طبيق جميل وصيل سريع لكن ايوجد وبون,1
10686,10786,ممتاز جد جد جد جد جد جد جد جد,1
10687,10787,جائع,1
10688,10788,برنامح مش شغال مبيفتحش,-1
10689,10789,منتااز,1
10690,10790,سهيل طلب سريع قط طلب,1
10691,10791,ممتاز,1
10692,10792,وصل بيك رائع كثر,1
10693,10793,طبيق ممتاز حتى سعار توصيل رخص مطاعم طلب مباشر عطي عافيه لكن لزم وسيع طاق توصيل داخل مدي,1
10694,10794,حبو وى له عظيم نت ين ده ده مش عارف نا عمل لو عش خاطر عش ده نا حب عالم لو مكر يارب دايم كو مام حمدلله نت خبار نت,1
10695,10795,سائق محترم,1
10696,10796,ممممم,1
10697,10797,خدم ممتاز جد مشالل مبقتش قادر ستغن سويفل,1
10698,10798,جميلل جدآ وصيل سريع,1
10699,10799,ممتاز سريع سهل واضح شكر سهلت على طلب حن بيت حب,1
10700,10801,رنامج ممتاااااز,1
10701,10802,طبيق ممتاز قصير مطاعم نفس,1
10702,10803,مرة حاول طلب اوردر جيلى رسال نى استخدم خصم مر أولى قط علم نى مطلبتش مرة,-1
10703,10804,سواق لمن قال نا سوي حادث سيار قول نسلت اوردر,-1
10704,10805,عايز نت مفتوح مصر,-1
10705,10806,ممتاز جد تواصيل غال,1
10706,10807,تجرب اشل جد جد ساع نص صل طلب مطعم جب سريع هارديز مت شكوى قد تم رد أن مطعم لا رد على قرار إن ماذ لا رد مشتر تغيير مطعم تم تواصل مع مر لكن ماطل هدر قت مشتر تم اتصال سوبر يزر لكن اعتذار لام أن مطعم لا رد أن تم قف تعامل مع لكن رضى مشتر,-1
10707,10808,توصيل طيإ,0
10708,10809,موظف منتهى برود مش عاوز شتغل,0
10709,10810,اك مشكل ان صور ماتب مشكله تانيه حدد وقت ضبط اك برنامج روع,1
10710,10811,الابليكيشن دخل فى متاه لا فهم شيء منطق ان كو خط تليفونى عرف شتر سهول لا تعقيد ارغ,-1
10711,10812,شبع رغب,1
10712,10813,حلوووووووووووو,1
10713,10814,عرف ود خاص بى شكر,1
10714,10815,حل كتيييييير اين صور نه حل غمز غمز غمز,1
10715,10816,سعر توصيل رق,1
